,Zip,ds,yhat,yhat_lower,yhat_upper
299,82501,2020-12-31,1.0190884939945948,0.9873493525053242,1.0557407206656308
299,11791,2020-12-31,1.0628771652804443,1.032343362204855,1.085115152891191
299,36108,2020-12-31,0.8750848846265075,0.7789510646083805,0.9665996242599755
299,7071,2020-12-31,1.0569489932004303,1.0014453177716915,1.102885901829923
299,15241,2020-12-31,1.0141314511466646,1.0013465245991038,1.026835282531586
299,50125,2020-12-31,1.0322450752646084,1.0103080352282718,1.0572668804609162
299,97232,2020-12-31,1.1146743695624175,1.065302241419225,1.1598514787960759
299,36575,2020-12-31,1.0076359210977113,0.9708712477633036,1.0427246408600992
299,48458,2020-12-31,1.031998941003114,0.9659393505819655,1.0969651695347342
299,7801,2020-12-31,1.0132818759505176,0.967687880269896,1.055801474950661
299,16365,2020-12-31,1.0376922911338602,1.0092204564369835,1.0729257778206243
299,39073,2020-12-31,1.0100736190323374,0.9914912764191618,1.0285706348346644
299,84075,2020-12-31,1.068901877955357,1.02149621750166,1.1176122556831334
299,65251,2020-12-31,1.0574610362108714,1.039285391194921,1.0751490689492649
299,29108,2020-12-31,1.0468754682933428,1.0259287535197168,1.0726685509964937
299,85031,2020-12-31,1.0814011594590245,1.0492002053248755,1.1220494233635185
299,33603,2020-12-31,1.1399652950773957,1.0920171580268647,1.1914478183151276
299,93023,2020-12-31,1.0658657609488804,1.004889546118299,1.1190317661243827
299,44223,2020-12-31,1.0339693369182263,1.0133358493416864,1.0519442806436665
299,16505,2020-12-31,0.9905646138134988,0.9765989222443093,1.0050039785917046
299,1887,2020-12-31,1.075235101843889,1.0517906468686895,1.098015013387558
299,31312,2020-12-31,1.0437432325135934,1.0104407925660615,1.0778358594419561
299,80905,2020-12-31,1.0734841858938482,1.0536864659987237,1.0942000365386177
299,86323,2020-12-31,1.0751842819605062,1.0193986459698992,1.1282810250506292
299,23692,2020-12-31,1.0329115959886646,1.0007765997661147,1.0703359720248176
299,71055,2020-12-31,1.028159136670409,1.0104965503906098,1.0459836231529853
299,79905,2020-12-31,1.0321265167628377,1.0052795576328672,1.0596190446492628
299,84124,2020-12-31,1.0730951541911133,1.0246644030583598,1.1167207142067905
299,83202,2020-12-31,1.0597361599981496,1.019570744058862,1.1026832925196928
299,8108,2020-12-31,1.0349474027393368,1.002062268452366,1.0657007973532977
299,70438,2020-12-31,0.9988133764103517,0.9737773287928636,1.0260525282109005
299,33711,2020-12-31,1.140818065906816,1.0908220284699324,1.1914065303557129
299,27501,2020-12-31,1.0275911631491865,1.001733214659769,1.0522998636469219
299,19422,2020-12-31,1.0131470815009471,0.9801562439071211,1.043191746737839
299,1301,2020-12-31,1.0683083953810593,1.0246230230255724,1.1150346365750003
299,60175,2020-12-31,1.0205284577285474,0.9788195399899857,1.064324633751087
299,90746,2020-12-31,1.0518858281607049,0.9918942563807208,1.1089606280433115
299,74107,2020-12-31,0.9840651093383143,0.9529745576081518,1.0165357185593564
299,31701,2020-12-31,1.0372568649836709,1.005444635096276,1.06577959131084
299,49091,2020-12-31,1.017516156468843,0.9972358761887387,1.035999338048704
299,13790,2020-12-31,0.9793371278994043,0.9378603616723231,1.021966503673002
299,62305,2020-12-31,1.0399982869264242,1.0105403610416228,1.0694939559104266
299,11021,2020-12-31,1.0869341823916476,1.0495380662577782,1.1213696750506468
299,33037,2020-12-31,1.0436872355633118,0.87400974768327,1.219765178076846
299,50009,2020-12-31,1.0557777690161263,1.0416835811711291,1.0720946261621236
299,24014,2020-12-31,1.0053915325827767,0.9835689505409377,1.0251043175233536
299,99501,2020-12-31,0.9991912873357397,0.9787721547932922,1.0239981750574092
299,19046,2020-12-31,1.010640469189153,0.9829335965626792,1.0361204297161741
299,37745,2020-12-31,0.9987231515507472,0.9757714112911972,1.0222902255458333
299,43611,2020-12-31,1.030805433727694,1.0052416886713351,1.0582183848258069
299,70116,2020-12-31,1.0396487564193537,0.9842948052817969,1.0952927828156873
299,12534,2020-12-31,1.0275096963222063,0.9970373103668304,1.0570967408357204
299,61101,2020-12-31,1.0421749753870087,0.957182373601086,1.1077490894872057
299,53022,2020-12-31,1.0284493405452384,0.9992878249808285,1.0555354340907193
299,70611,2020-12-31,0.9571231367386257,0.8940923616621785,1.0149251315977292
299,94702,2020-12-31,1.1345951829721692,1.096380340891515,1.1775818230933142
299,53110,2020-12-31,1.0405477965245102,1.0054363080076953,1.0780475669287297
299,98075,2020-12-31,1.1359388468762257,1.090598531760246,1.1871550071930996
299,74145,2020-12-31,1.0431106474997909,1.0231199268214608,1.0674646832774966
299,11501,2020-12-31,1.0843488714662057,1.0537846306148224,1.1173604860979187
299,55746,2020-12-31,0.9945283334481673,0.9628340881629794,1.0254012893657318
299,80246,2020-12-31,1.1031752201493237,1.0775013471203725,1.1277585772551193
299,74601,2020-12-31,0.9928004778770165,0.9783840247766814,1.0081341922110152
299,98053,2020-12-31,1.1244219400603417,1.082905849150161,1.1694302237371963
299,68504,2020-12-31,1.0550972325038563,1.0357265182008983,1.074357131159923
299,84040,2020-12-31,1.0742155900270591,1.0307647136117815,1.1166070472988336
299,68130,2020-12-31,1.0158410944882657,0.9938193594800576,1.0389874358355016
299,48202,2020-12-31,0.9980635854739406,0.9652759630921327,1.0327294160191012
299,55441,2020-12-31,1.0414327909303311,1.0096571228698967,1.0756313470046392
299,63135,2020-12-31,1.006454101131176,0.9450199511698227,1.0692672697617822
299,53005,2020-12-31,1.0404868021013591,1.0192304282111182,1.063570717320843
299,97103,2020-12-31,1.0514164425304724,1.0092178361057464,1.095216668430669
299,6032,2020-12-31,1.0011076831320798,0.9773388797725224,1.0267439737549091
299,90265,2020-12-31,1.1190730879761797,1.0904910302386916,1.147406748888676
299,11795,2020-12-31,1.0262035930537563,0.993648717696405,1.0630829215176383
299,75407,2020-12-31,1.1223868235205663,1.095460385710223,1.1480521790951135
299,98177,2020-12-31,1.1478729809826516,1.100437447547041,1.193428250724292
299,78114,2020-12-31,1.0841801827922184,1.0695334739494258,1.0992382627807502
299,24333,2020-12-31,1.0289373338587724,1.0018534615098769,1.0546186006999227
299,38351,2020-12-31,1.0531417539002697,1.0344126344583549,1.0701966512531569
299,79414,2020-12-31,1.0563188827605656,1.0295686422146968,1.0822367013054641
299,33431,2020-12-31,1.050149515778254,0.9786398014798787,1.1138993881195878
299,7029,2020-12-31,1.0562930265255739,1.0100026332248828,1.0996157209300603
299,19014,2020-12-31,1.0108643008125335,0.9803928556558922,1.0356007264200706
299,85748,2020-12-31,1.0277061049258105,0.9751396169949836,1.0839732913341895
