,Zip,ds,yhat,yhat_lower,yhat_upper
293,82501,2020-06-30,1.0051865499146393,0.9933508118966541,1.016292810576486
293,11791,2020-06-30,1.0468284017979468,1.0304708937396523,1.0639733931460944
293,36108,2020-06-30,0.8890388193117261,0.798690122749126,0.9760981301524957
293,7071,2020-06-30,1.03976414876788,1.019770244861718,1.0599494502379285
293,15241,2020-06-30,1.0026326708671633,0.9931505536578487,1.0121998838818445
293,50125,2020-06-30,1.015189073099427,1.0070146123336892,1.0240794659137589
293,97232,2020-06-30,1.091282421964853,1.0497426091373459,1.1343636386215443
293,36575,2020-06-30,0.9939095398290707,0.9744177818322891,1.0124494171353196
293,48458,2020-06-30,0.9995685443104025,0.9314252787051671,1.0594630548523662
293,7801,2020-06-30,1.0040554090075233,0.9841256743628422,1.0250871857135033
293,16365,2020-06-30,1.018822086397951,1.0079480460497718,1.031206592182266
293,39073,2020-06-30,0.9969794688593305,0.984290515265973,1.0102575709820918
293,84075,2020-06-30,1.0350287732592514,1.0195285207897506,1.0541011868819374
293,65251,2020-06-30,1.0283801760993987,1.021096697852299,1.0371583400139932
293,29108,2020-06-30,1.0246463088997502,1.0113756935828138,1.0397028213962458
293,85031,2020-06-30,1.0483390689496934,1.030883351406652,1.065074487739381
293,33603,2020-06-30,1.0891781343450626,1.0615811117661202,1.1214937219980408
293,93023,2020-06-30,1.0475798949762039,1.021327926346534,1.0737325074159358
293,44223,2020-06-30,1.0133190724128893,0.9976357639670271,1.026253221565485
293,16505,2020-06-30,0.9852623935803038,0.9711251841802134,0.9970407585660543
293,1887,2020-06-30,1.050391992302298,1.0331137315983692,1.065931764411254
293,31312,2020-06-30,1.025352109553417,1.0061618591945587,1.0458036695437787
293,80905,2020-06-30,1.034981511253509,1.017889791576366,1.0535723479586194
293,86323,2020-06-30,1.0434385155324086,1.0124108133963408,1.0710317827606242
293,23692,2020-06-30,1.0241056175142527,1.0101811772319373,1.0385448079615833
293,71055,2020-06-30,1.0117293700859284,0.998965568306931,1.0259971675028579
293,79905,2020-06-30,1.01582935577502,0.9949982447907315,1.0356300530655682
293,84124,2020-06-30,1.039150752950312,1.0178876861289305,1.0618010529300526
293,83202,2020-06-30,1.0203832037883473,0.992172183763986,1.0510544509375852
293,8108,2020-06-30,1.0176677763151007,0.9958025183814316,1.039320793269321
293,70438,2020-06-30,0.9901569451015744,0.9675825919682202,1.012245888529055
293,33711,2020-06-30,1.0786072179589667,1.0418240203924451,1.1142579128144363
293,27501,2020-06-30,1.004501331807791,0.9847392566867849,1.0234701513385398
293,19422,2020-06-30,1.0021652879181073,0.9902967089619094,1.0145138975486199
293,1301,2020-06-30,1.052281184822693,1.0107743200794388,1.0995749449612504
293,60175,2020-06-30,1.0156579771148304,0.988538509106293,1.0402982125249491
293,90746,2020-06-30,1.024487936115601,0.9975078356664729,1.0476228852242462
293,74107,2020-06-30,0.971785857212447,0.9417313266661684,0.997936864113197
293,31701,2020-06-30,1.025913579822631,1.008925758265297,1.0445906377335108
293,49091,2020-06-30,0.9932012368423143,0.9817936831842589,1.0046734405961362
293,13790,2020-06-30,0.9778768562573347,0.942060593882688,1.0142015473430024
293,62305,2020-06-30,1.0220262619977476,1.0090347382153346,1.0331827767053539
293,11021,2020-06-30,1.0740599247268043,1.048983945801837,1.0984279892213258
293,33037,2020-06-30,1.0380725980093815,0.9762425458010495,1.1067372807142006
293,50009,2020-06-30,1.0346784438438057,1.026456375208331,1.043344824836953
293,24014,2020-06-30,0.9925164050373587,0.9768694526349464,1.0070001521797656
293,99501,2020-06-30,0.9999428317370807,0.9835900046842846,1.0174993482799832
293,19046,2020-06-30,0.9978832081314417,0.9826887025752993,1.012033607017143
293,37745,2020-06-30,0.9840511128892315,0.9681655304610812,0.9987023857565295
293,43611,2020-06-30,1.0082642883292627,0.9891038646888652,1.0311789078372915
293,70116,2020-06-30,1.0208505548026305,0.9661207624025009,1.0793209223799038
293,12534,2020-06-30,1.0082538146939055,0.9834379718368638,1.0317491879951146
293,61101,2020-06-30,1.0110778042670132,0.9781054131660563,1.0400971209592622
293,53022,2020-06-30,1.012109829653811,0.9909293392785209,1.0332602162926618
293,70611,2020-06-30,0.9679412528159718,0.9436581534446008,0.9915139960552135
293,94702,2020-06-30,1.095065994655138,1.0550266916123114,1.1339457391563856
293,53110,2020-06-30,1.0187181780394436,0.985409876266236,1.0517239875284532
293,98075,2020-06-30,1.1014365846968097,1.0573498835371489,1.1453172509899665
293,74145,2020-06-30,1.0266252784237444,1.016393294910719,1.0378847014584451
293,11501,2020-06-30,1.062614606613194,1.0410984914965238,1.0842957591440399
293,55746,2020-06-30,0.9835828244292223,0.9542080459803753,1.013046146088142
293,80246,2020-06-30,1.0737232034499202,1.052593223786414,1.0938135452296194
293,74601,2020-06-30,0.982433845259823,0.9707353263244802,0.994558978511332
293,98053,2020-06-30,1.088808079690153,1.0547817753478832,1.1225836051235227
293,68504,2020-06-30,1.0287058765084471,1.0113977940220928,1.0459285448507873
293,84040,2020-06-30,1.039871801015539,1.018766665345255,1.0582258704472793
293,68130,2020-06-30,1.0001033320131087,0.9781196695421076,1.0213900123392348
293,48202,2020-06-30,0.9866118042038595,0.9704555636650637,1.0037574591576521
293,55441,2020-06-30,1.0231908173014665,1.0095374971041597,1.0386307992470005
293,63135,2020-06-30,0.9855671861139116,0.9308768727667243,1.0381762496106766
293,53005,2020-06-30,1.0208203260862876,1.0081068507822368,1.0342253797440937
293,97103,2020-06-30,1.0272341377834724,1.011348273637675,1.044947815126198
293,6032,2020-06-30,1.0009424784862404,0.9781390959455162,1.0248850228717532
293,90265,2020-06-30,1.0784374994137138,1.0588739513990038,1.0978601655033315
293,11795,2020-06-30,1.009053407631167,0.991667979159712,1.0273270584758254
293,75407,2020-06-30,1.0890491611844049,1.0658722407922885,1.1126247971953893
293,98177,2020-06-30,1.1103008331850102,1.0677686547029064,1.1543798069110713
293,78114,2020-06-30,1.0585543070123984,1.050328493349124,1.0665173418433158
293,24333,2020-06-30,1.0092092983340022,0.9876857560161383,1.0298890838373342
293,38351,2020-06-30,1.02867616194986,1.019664984979378,1.0365813588190895
293,79414,2020-06-30,1.029094203173467,1.006932099075746,1.0506027815106604
293,33431,2020-06-30,1.0320590102851723,1.0057209063049208,1.0519964217554894
293,7029,2020-06-30,1.0290866809927883,0.9929358359601431,1.0632292031302963
293,19014,2020-06-30,0.9976796669615181,0.982596106970954,1.0106247996066977
293,85748,2020-06-30,1.0079678751311278,0.9786667331528125,1.0391667784510081
293,29341,2020-06-30,1.047864798951543,1.0364564441209314,1.0599733575765922
293,48393,2020-06-30,1.0399428473027088,1.025578006183683,1.0531177213832081
293,29532,2020-06-30,1.0456671980845575,1.0298931706965488,1.0608072066989602
293,32206,2020-06-30,1.0252687112564987,0.9808966638706726,1.0692582361681102
293,61364,2020-06-30,1.011724340861642,0.9839011392616532,1.0393289033749542
293,47265,2020-06-30,1.0081161290831602,0.998528192803682,1.019156586090123
293,19605,2020-06-30,1.0097480868302162,0.9928898156181181,1.0259707371849693
293,48912,2020-06-30,1.0480512651020062,1.022961622452288,1.0738845658940117
293,97415,2020-06-30,1.0247351567959284,1.0030285153781853,1.0485064583417798
293,73139,2020-06-30,0.992554935989207,0.9838938148270067,1.00134440891756
293,14456,2020-06-30,1.0116432551550423,0.9895559285842711,1.0313438571303144
293,83716,2020-06-30,1.0220931376996156,1.0004984708131246,1.0457130986757335
293,60502,2020-06-30,1.0353059084827443,1.0203163549210792,1.0503094894910607
293,20037,2020-06-30,1.0325867295153002,1.010630492244723,1.0546200823916065
293,60419,2020-06-30,1.0328537276862373,0.9875413606219242,1.0769675829170402
293,41091,2020-06-30,1.0061703493127296,0.9952764225486265,1.0169173810587637
293,20720,2020-06-30,1.0266480187569487,1.002734575620105,1.0537624532158134
293,29671,2020-06-30,1.0069119559865434,0.9782550681402353,1.0355068328641714
293,33472,2020-06-30,1.0409940262581332,1.0160573848980157,1.0707388807938374
293,48094,2020-06-30,1.0298513311408128,1.0153054158365613,1.0435789956542294
293,89144,2020-06-30,1.0528367964170369,1.007321772959632,1.0917486767170002
293,79065,2020-06-30,1.0226602071498783,1.0150685450591372,1.0296299757851788
293,14218,2020-06-30,1.0185955059826526,0.9933951848615473,1.044049928658375
293,19342,2020-06-30,0.9966509215234699,0.9831911114323133,1.0109378814894576
293,11423,2020-06-30,1.048428422088922,1.0277148712476358,1.0705620766588033
293,4102,2020-06-30,1.0491236867187186,1.0291851794675895,1.0698768846182296
293,79765,2020-06-30,1.0283564957884999,1.0172354355604571,1.0406091337568446
293,38133,2020-06-30,0.9979811469834967,0.9823669273320452,1.0150953081360208
293,99515,2020-06-30,0.9669426386613088,0.9469206237925887,0.9888722645576933
293,75602,2020-06-30,1.0036300782377163,0.9870219797815659,1.0200011671338967
293,8057,2020-06-30,0.9943942127246144,0.979698254538279,1.0098775952463481
293,28716,2020-06-30,1.0345527022207768,1.0176139642462827,1.0509410259571272
293,11563,2020-06-30,1.0401163223304115,1.0235390949852585,1.057701470948603
293,13206,2020-06-30,0.9704850858133801,0.9395447093079484,1.0031104659421577
293,19023,2020-06-30,0.9589370175447897,0.9191652009716088,1.0002531002778368
293,76135,2020-06-30,1.0585789705976079,1.0464231961388284,1.06911054529332
293,95519,2020-06-30,1.0433125638633345,1.0083701294616851,1.0767969518368457
293,44149,2020-06-30,1.028340431147918,1.0118972918809772,1.044352632042164
293,22303,2020-06-30,0.9922939112867137,0.9702125192794598,1.0119348787971687
293,60473,2020-06-30,1.0373212583159135,1.0089398054579115,1.0646714302229883
293,39560,2020-06-30,1.0175671384429215,0.9997001684943421,1.0343346669362283
293,1581,2020-06-30,1.0296596939119689,1.012974660141297,1.046422908381803
293,78374,2020-06-30,1.0257171984673445,1.0183754871786423,1.0317688091173902
293,49829,2020-06-30,1.0282040120081481,1.01509874220581,1.0409738515494176
293,23221,2020-06-30,1.0212823909082531,1.0101671147904288,1.0317820085112772
293,53121,2020-06-30,1.0088564558527178,0.9876354491435223,1.0305774537966788
293,43138,2020-06-30,1.0077721741771537,0.9954075318433717,1.0201832932056254
293,84128,2020-06-30,1.0386878378818856,1.0217421347247813,1.0579853932110492
293,91768,2020-06-30,1.0422223058173659,1.0075610460951319,1.076868392705365
293,28732,2020-06-30,1.0448950307367662,1.0342027050314075,1.057249284924082
293,28630,2020-06-30,1.0198083104454798,1.0051061696735162,1.0342319237744233
293,55350,2020-06-30,1.020453788035684,1.0082154302124224,1.0334446627468576
293,28036,2020-06-30,1.0352785609588973,1.022859567331139,1.0474930281328076
293,53538,2020-06-30,1.0231111279636544,1.004855920261766,1.042985755205377
293,85749,2020-06-30,0.9980230685550826,0.9735018132532994,1.022276332270701
293,28312,2020-06-30,1.0032190422691214,0.9782228357406892,1.0284791476629478
293,45219,2020-06-30,1.0176321076340937,0.9865125700152566,1.0503242288724002
293,38732,2020-06-30,1.02036482686754,0.9991521907008819,1.039001614318888
293,91340,2020-06-30,1.0505041824880503,1.0143750823579598,1.0805179634539506
293,70582,2020-06-30,0.9961086550293589,0.9819427675495583,1.0108879192797768
293,76067,2020-06-30,1.0052331952535596,0.9956359747027975,1.014458821069422
293,617,2020-06-30,1.0185896782742583,0.9866659738220918,1.0531897141752566
293,7203,2020-06-30,1.0265817989933963,0.9898854044343213,1.058800461192704
293,95746,2020-06-30,1.0208313081941904,0.9935624849509417,1.0486153445334696
293,32060,2020-06-30,1.044927144027623,1.025193302537748,1.0650343205474162
293,67208,2020-06-30,1.0094870578569242,0.9931553211999963,1.0263872408364254
293,48837,2020-06-30,1.0056864102943095,0.9892516357708846,1.0228679555766813
293,7950,2020-06-30,1.0187939194811013,0.9993529164860453,1.038691402924735
293,11768,2020-06-30,1.0066443774449736,0.983830917805288,1.032737722146362
293,60045,2020-06-30,1.0088500720229021,0.9848473803480821,1.0323929100666753
293,90240,2020-06-30,1.0397433544999337,1.0067300334015694,1.0699306522392715
293,33971,2020-06-30,1.0440350658865833,1.026558103260835,1.0619814023899794
293,47834,2020-06-30,1.0330345162772974,1.0201084340067648,1.0476481268579647
293,18976,2020-06-30,1.0058585788263457,0.9917206922011226,1.0202541206893212
293,43140,2020-06-30,1.0140970551513901,1.0047811245983667,1.0233407656513527
293,32805,2020-06-30,1.051502436544576,1.0166978216092775,1.0868421038967795
293,38478,2020-06-30,1.0190127499242183,1.0080965342992954,1.0302343873822173
293,72715,2020-06-30,1.0250267020213073,1.0131589700953016,1.0378318487817482
293,48114,2020-06-30,1.032033474588933,1.0082910626541028,1.0551677809481061
293,98642,2020-06-30,1.0611078027918388,1.033151309045715,1.0843325037822371
293,38614,2020-06-30,0.9915514922115445,0.9745091674121829,1.0071470627982082
293,44314,2020-06-30,0.9796715542854606,0.9301174291464085,1.0300752336252004
293,33898,2020-06-30,1.0344788919375156,1.0122138192634316,1.0598885000484415
293,33634,2020-06-30,1.058126207546787,1.0316344343680157,1.082309761511735
293,49093,2020-06-30,0.9938444507442874,0.9797286009033046,1.0072075246016807
293,49512,2020-06-30,1.0334765989466796,1.0182605498374102,1.0481947257958295
293,56377,2020-06-30,1.0380602965767327,1.0184929481760945,1.0582424850975867
293,32081,2020-06-30,1.0305973083620565,1.0043816416705216,1.0539694127723551
293,29204,2020-06-30,1.0189067234395208,1.0055590988599312,1.0329018847540787
293,23114,2020-06-30,1.019420725625823,1.0060344269605608,1.0354014005239789
293,65738,2020-06-30,1.0165962083192235,0.999814014490321,1.0359162391504926
293,73114,2020-06-30,0.957733743530282,0.9280293790812009,0.9879534145013359
293,75181,2020-06-30,1.0638664509197147,1.0468494953012968,1.0800777131453876
293,44017,2020-06-30,1.024541423938544,1.010008827653443,1.040076529935105
293,6825,2020-06-30,1.0182135513532673,0.9963165486488731,1.0418648031167468
293,6062,2020-06-30,0.9973382581376667,0.9782883467881639,1.016670655933391
293,97055,2020-06-30,1.0737603576742858,1.0507143327556698,1.0968819616076433
293,11714,2020-06-30,1.036488464264826,1.0208137136741657,1.052508774546478
293,91010,2020-06-30,1.0392145904882875,1.0078661877203,1.0693473258266772
293,15147,2020-06-30,1.007135922682521,0.9828673717608446,1.031164760781017
293,32226,2020-06-30,1.0396623710189659,1.0231242791485262,1.0562195383749549
293,6112,2020-06-30,0.9912669292856221,0.959587884751298,1.0209633539498195
293,2601,2020-06-30,1.0392352565017096,1.0142198843198913,1.0608041229885128
293,76120,2020-06-30,1.0541599672338318,1.0443000129891424,1.0643377678603005
293,44126,2020-06-30,1.031685627039487,1.0140468759833343,1.0475718540419399
293,44142,2020-06-30,1.0391167238860188,1.021588017180754,1.0565430800636264
293,35214,2020-06-30,1.0048843360715656,0.9808892460955815,1.0312366763050163
293,11747,2020-06-30,1.0230450099473025,1.0074410786859256,1.0383465878059708
293,3842,2020-06-30,1.0399842738649414,1.019390177613919,1.0603470153537249
293,29506,2020-06-30,0.9871325973145914,0.9627486904516669,1.0087409637920726
293,33469,2020-06-30,1.032072295372555,1.011345067413536,1.054065240378128
293,53024,2020-06-30,1.0133173026785796,0.9879537017069325,1.0358571867098927
293,32305,2020-06-30,1.0104577926665403,0.9657262439400082,1.0522434424931697
293,66605,2020-06-30,0.9942437595692987,0.9693212122925345,1.0180685981333464
293,34102,2020-06-30,1.039852668545434,1.0019956775157162,1.075218193295425
293,38372,2020-06-30,1.030199660006913,1.0214528330983523,1.0391389962006992
293,7086,2020-06-30,1.0582422210754452,1.02579734260796,1.0890684577792678
293,19073,2020-06-30,1.0069693684111987,0.9923412985484413,1.0213342354517567
293,18235,2020-06-30,1.012261973488553,1.0015908740825175,1.0229837646137618
293,75237,2020-06-30,1.0558621052639237,1.0401046060515855,1.0729602382991945
293,60491,2020-06-30,1.022093555847286,1.0038811807713588,1.0357872255137273
293,7095,2020-06-30,1.0000385831841645,0.9655194263167362,1.0342705386083286
293,92106,2020-06-30,1.0436456227427613,1.0180320721170446,1.0688241367652485
293,85019,2020-06-30,1.028711499860162,1.0043886811797236,1.051355891791173
293,40031,2020-06-30,1.0336360045939958,1.02042836221851,1.045561145332736
293,10990,2020-06-30,1.0045472377399376,0.9806640022185366,1.0289048124014535
293,70706,2020-06-30,1.0186593279450715,0.9895943089667474,1.0477613123627998
293,33129,2020-06-30,1.0561765824608058,1.021315612474835,1.0888547869406198
293,34480,2020-06-30,1.0442024126362917,1.0157084120204294,1.0696570451065606
293,48854,2020-06-30,1.0321030212456532,1.0127136730142408,1.0511770504774542
293,84108,2020-06-30,1.03361097210208,1.0171431223270235,1.0519933149304526
293,34286,2020-06-30,1.0600313641221424,1.0250365456915282,1.0965368423530057
293,99202,2020-06-30,0.9856855526251281,0.9614671483334816,1.0098299945087077
293,27801,2020-06-30,0.9765038964220545,0.9481155938146983,1.003874847996153
293,57110,2020-06-30,1.032603428920503,1.025203859370102,1.0396750238155348
293,73018,2020-06-30,0.9872801412795317,0.97189700061764,1.001318099247765
293,82414,2020-06-30,1.0101950409669151,1.0006342644881836,1.0210438342986943
293,30643,2020-06-30,1.023032912665017,1.0098568903100134,1.0359322523445194
293,84032,2020-06-30,1.0430199580948278,1.0266952021758728,1.0618268628719048
293,30071,2020-06-30,1.046781429324887,1.0260134772228986,1.069065074130399
293,35661,2020-06-30,1.02431445441679,1.0060465027441816,1.0442996967203941
293,33598,2020-06-30,1.039933608035361,1.010885280619363,1.0721989571324992
293,48201,2020-06-30,1.0346767295438646,0.969850025269741,1.100265503739191
293,6037,2020-06-30,1.0025011286266927,0.9873956427848393,1.0199758451125223
293,70535,2020-06-30,0.9976276729284094,0.9668535847465878,1.0306533962826856
293,20646,2020-06-30,1.0160722106490296,0.9872413082356045,1.0431529431471753
293,70435,2020-06-30,0.9951301481833135,0.9732201712226464,1.019235966230774
