,Zip,ds,yhat,yhat_lower,yhat_upper
299,35118,2020-12-31,1.0018578078368838,0.9737974598453909,1.0294164534687407
299,48145,2020-12-31,1.0609036656901414,1.0219293385712063,1.101401783489386
299,35741,2020-12-31,1.021594138640272,0.96655608218638,1.0668784627471641
299,65326,2020-12-31,0.9828777598452652,0.9497936902019841,1.0147055075242453
299,45813,2020-12-31,1.0406803916854228,1.0223615286170764,1.0601034006227017
299,86021,2020-12-31,1.1357547615560493,1.0371628879142702,1.2427685239685609
299,37049,2020-12-31,1.092048029761997,1.0639262800215536,1.1200882571297313
299,45159,2020-12-31,1.019143159079762,1.00157067026592,1.0346814012792591
299,84318,2020-12-31,1.049908388064604,1.0052760288261404,1.09404283723508
299,51510,2020-12-31,0.976021947791924,0.9506237567853847,1.001573255864007
299,4917,2020-12-31,1.0172607528359037,0.9918639466439153,1.0438855605728283
299,31078,2020-12-31,1.035297496333812,0.9260549714986553,1.1401251339442158
299,54949,2020-12-31,1.0575408134643445,1.0382800410566664,1.0791478542614172
299,53058,2020-12-31,1.0293956914363565,1.00430975476998,1.0554081254598984
299,62069,2020-12-31,1.0171002491488201,0.9866361495565117,1.0459047723916106
299,26541,2020-12-31,1.0269669153600023,1.000152049860225,1.0511546425649783
299,64020,2020-12-31,1.0429477153974611,1.02330635189306,1.062555538735269
299,47143,2020-12-31,1.0629819511245424,1.03486269307738,1.0941936006155888
299,63877,2020-12-31,1.0360886606086144,0.9978385080342155,1.0776563031488415
299,46773,2020-12-31,1.0563695200284713,1.0316818493615567,1.0812249784546504
299,73463,2020-12-31,1.035354713793723,1.0181959765433168,1.0531161956874109
299,45120,2020-12-31,1.0626419973274486,0.9959737837310962,1.1256500735991573
299,3048,2020-12-31,1.040221364108515,0.9949992109388723,1.08623913747597
299,53076,2020-12-31,1.0280574121484032,0.996233459982706,1.0612905639592116
299,54872,2020-12-31,1.0511189002677719,1.030386198612396,1.0730374722285065
299,7046,2020-12-31,1.0232350279880136,0.989285456539442,1.0645268951819402
299,23919,2020-12-31,1.0290701151730188,1.0101382077784078,1.0469685525278285
299,37373,2020-12-31,1.02025589475709,0.9774245087923,1.0659017148772367
299,41635,2020-12-31,1.0433548712924472,1.009623259692373,1.0753974268074848
299,60551,2020-12-31,1.052843700886323,1.0292027037481688,1.0766567041800927
299,4579,2020-12-31,1.0106552270388598,0.971973659349237,1.0474263715854206
299,75414,2020-12-31,1.149524231011882,1.123881308628413,1.172959848386363
299,29450,2020-12-31,1.1198331400899348,1.0752119364120076,1.1666531624977103
299,57004,2020-12-31,1.0538376739068973,1.0274914228924654,1.0791873737517264
299,62535,2020-12-31,1.0034518042954326,0.9847464430560603,1.02373833349838
299,4861,2020-12-31,1.0345375847079257,0.9877944058970933,1.0749646362898229
299,4254,2020-12-31,0.9117768269323416,0.8681789068657143,0.9587580298691446
299,49614,2020-12-31,1.0651471862995412,1.0452288360347939,1.0851896473127738
299,12809,2020-12-31,1.0391864438456997,1.0144193700366775,1.0686531447985128
299,14062,2020-12-31,0.9987750373013942,0.968478604556239,1.0278058649997663
299,47459,2020-12-31,1.070233708382788,1.0488273342991623,1.0943487718096285
299,55767,2020-12-31,1.0426090372060892,1.011629461481485,1.0734046004251152
299,49715,2020-12-31,1.0477127248484008,1.0173497729066132,1.0741972652634673
299,66612,2020-12-31,1.1943218426678364,0.9493932594820818,1.4378339843649168
299,58047,2020-12-31,0.9833505263876482,0.9541956257166953,1.0142560118093116
299,76470,2020-12-31,1.0231784785450924,1.0014249623145695,1.0442341785070763
299,15845,2020-12-31,1.0364887263758475,1.0003807734052224,1.0688765818642785
299,61422,2020-12-31,1.0404353781112543,1.0075679455843247,1.0740629116284586
299,79501,2020-12-31,1.0630139771071958,1.0358144069149713,1.0913977211982913
299,65652,2020-12-31,1.063580685254853,1.0438389896098108,1.0849712511897425
299,67335,2020-12-31,1.0438209393082116,1.0064079322272328,1.080889500657595
299,72365,2020-12-31,1.0121493078779242,0.9864957752154894,1.0360946199949617
299,61085,2020-12-31,1.0349129841996152,1.014649083950802,1.056683461161673
299,93271,2020-12-31,1.054760555020912,1.011560926397347,1.0981212010220802
299,20676,2020-12-31,1.0235992215000143,0.9706022585889484,1.065119606059033
