,Zip,ds,yhat,yhat_lower,yhat_upper
293,95320,2020-06-30,1.0553523745378959,1.0232295820003332,1.0879492255166587
293,98019,2020-06-30,1.0775776831136266,1.0448675867789954,1.1095835434030954
293,48360,2020-06-30,1.023355593477453,1.0064910613183637,1.0390990394361939
293,21047,2020-06-30,1.005257596971475,0.9862742796818312,1.023438115235111
293,12586,2020-06-30,0.9725310420530034,0.9450541733192204,1.0010186098932685
293,26452,2020-06-30,0.9989000768131971,0.9704143785594133,1.0242176179914633
293,70544,2020-06-30,1.0179340300718864,0.9972016463908261,1.0374279128122483
293,22827,2020-06-30,1.0074525702062138,0.9879279948080222,1.0273496353836953
293,91708,2020-06-30,1.0460800367050538,1.0061601714526431,1.0858752958794775
293,64105,2020-06-30,1.010382410921358,0.9642783804201346,1.0528185803541463
293,33330,2020-06-30,1.0286816872877065,0.9996914682753825,1.062151178114344
293,4412,2020-06-30,1.00485444830579,0.9920682093557787,1.0188256886690696
293,35634,2020-06-30,1.0297937418685061,1.0177850222338543,1.0429078802061
293,53963,2020-06-30,1.003775388376988,0.9769873196557979,1.0314919172374188
293,77807,2020-06-30,1.048248479282017,1.037306294620129,1.058552133807738
293,20882,2020-06-30,1.0087975432591272,0.9864212345832183,1.0316977089590296
293,1879,2020-06-30,1.0282165291692815,1.0123946502390906,1.042940926069233
293,57069,2020-06-30,1.030336436067536,1.0100143099005972,1.0501524783795477
293,7885,2020-06-30,1.0229741247576851,1.004328641015711,1.0431658797702232
293,95006,2020-06-30,1.0819594080139998,1.0361058252792008,1.1264135749721536
293,97403,2020-06-30,1.0205760225352547,1.0020307771705101,1.038908807827818
293,10528,2020-06-30,1.0311073647690312,1.00243659876689,1.0576334032222698
293,48895,2020-06-30,1.0462614197139466,1.0263950934170318,1.065111515792327
293,79756,2020-06-30,1.0415550714103274,1.033154903226306,1.0496775703743153
293,47804,2020-06-30,1.0188299646748524,1.0087067981543492,1.0279653518817937
293,7932,2020-06-30,1.0310924048077246,1.0063775997127589,1.058136919103107
293,44090,2020-06-30,1.0180281051372762,0.9934706729693562,1.0419210079172698
293,17102,2020-06-30,0.9985286259473417,0.9730406002251424,1.027555309413388
293,61523,2020-06-30,0.9815286451957677,0.9666126179310799,0.9951548953540523
293,81006,2020-06-30,1.0442678290864411,1.0242455093630713,1.0628808792777065
293,74023,2020-06-30,0.9953816308191779,0.986512786168194,1.0038585833426714
293,44471,2020-06-30,1.0241796326528176,1.004980233116513,1.042992837478108
293,36206,2020-06-30,1.0394472386188038,1.016588085349586,1.0635664310801431
293,60176,2020-06-30,1.0479068895751156,1.0188469642754079,1.0771776144479008
293,48122,2020-06-30,1.0522517056368084,1.033496493812757,1.071373234552354
293,85004,2020-06-30,1.0510837310254721,1.0294906664593082,1.0732787096088436
293,11416,2020-06-30,1.0702986110710258,1.0462663539474757,1.0960272045315889
293,60558,2020-06-30,1.0060994607458957,0.9835724765391066,1.0263049197930743
293,8051,2020-06-30,0.9870362051234886,0.9666975324540569,1.0075480455077495
293,19540,2020-06-30,1.0166306766391573,0.9970931964655443,1.0357198287599403
293,17113,2020-06-30,0.9889589135942376,0.9647807044636513,1.0114253739948242
293,18324,2020-06-30,1.0033995227718295,0.9506044620140205,1.0585204515548219
293,70346,2020-06-30,0.9250955872203013,0.8688872993788471,0.9772867927121375
293,1082,2020-06-30,1.0057391312766424,0.9784505037316112,1.0338058599334936
293,61301,2020-06-30,1.0270908950292426,1.0092829095346356,1.0439053984735918
293,720,2020-06-30,1.0691835733013793,1.0439049166041916,1.0932407456304472
293,6608,2020-06-30,1.009026530380051,0.9643062634852164,1.0520273367485449
293,29510,2020-06-30,1.0078901897805452,0.9723080010743805,1.042618646948786
293,65233,2020-06-30,1.0382002074582528,1.0310040078105862,1.0452312454864843
293,37381,2020-06-30,1.0340599685402894,1.0271260807646527,1.0415017830673456
293,28425,2020-06-30,1.052145210177912,1.0282066791777986,1.0755134288227797
293,95334,2020-06-30,1.0297915368864623,1.0156888581649162,1.0447411989099167
293,70445,2020-06-30,0.949497572772816,0.9217983571194459,0.9780817971818728
293,43021,2020-06-30,1.0250026205615588,1.0123107493511425,1.0373208833031171
293,20872,2020-06-30,1.0121692662893922,0.987767236400678,1.0355662261377274
293,44408,2020-06-30,1.0187039152576765,1.0092913859447101,1.027738957958323
293,60554,2020-06-30,1.0262556912461085,1.0052739874683951,1.0476598890872306
293,77068,2020-06-30,1.0130033844586632,0.998635167457068,1.0266150567626973
293,1463,2020-06-30,1.0345906151728197,1.0171701449905142,1.0517474883027045
293,98148,2020-06-30,1.0979613077314698,1.062801629907043,1.1321532373213576
293,46184,2020-06-30,1.0279390289349692,1.0145866819385734,1.0415546218731655
293,8628,2020-06-30,0.9647091949645684,0.9353590997099587,0.99418799902804
293,38462,2020-06-30,1.018568991203639,1.007844007654346,1.0296539648651704
293,97479,2020-06-30,1.0127313381878682,0.9944372032822635,1.030490926724192
293,57785,2020-06-30,1.030107629883642,1.0171626943714085,1.0431360831119314
293,61607,2020-06-30,1.008949703375749,0.9924392835327829,1.0260375915372175
293,11436,2020-06-30,1.0628273429968467,1.046289771520354,1.081060646131445
